,FLWS,SRCE,FOXA,FOX,TWOU,DDD,MMM,SIXD,EGHT,AVHI,ATEN,AAC,AAON,AIR,AAN,ABAX,ABT,ABBV,ABY,ABEO,ANF,ABMD,ABM,AXAS,ACTG,ACHC,ACAD,AKR,AXDX,XLRN,ACN,ANCX,ACCO,ARAY,ACW,ACE,ACET,ACHN,ACIW,ACOR,ATVI,ACTA,ATU,AYI,ACXM,ADMS,AE,ADUS,ADPT
20150813,9.23,30.354232,29.951857,29.476484,37.02,13.52,146.38128,4.3,8.32,14.07,7.2,22.379999,22.879999,26.304207,37.147291,47.797918,49.552256,67.913222,22.931799,5.63,18.719364,105.75,32.811023,1.83,8.601534,80.68,38,32.044242,19.34,32.490002,103.389999,19.018052,7.71,6.22,3.66,108.980003,25.009082,7.57,22.709999,31.65,28.85,13.55,22.95898,209.300673,20.84,22.15,45.608941,28.299999,110.870003
20150814,9.56,31.110104,30.10102,29.744995,36.029999,13.58,147.255203,3.03,8.55,14.11,7.17,22.620001,23.23,26.563362,39.395917,48.336656,49.940003,68.022216,21.526642,5.35,18.818304,103.919998,33.477184,1.81,8.414971,81.019997,37.880001,32.23274,19.219999,31.280001,103.449997,18.998189,7.74,6.23,3.8,109.669998,25.268554,7.41,23.030001,31.84,28.68,13.65,23.098669,210.739717,21.16,22.15,46.653875,28.700001,112.870003
20150817,9.74,31.328909,30.359568,29.983671,36,13.41,148.208575,2.97,8.57,14.13,7.38,23.059999,23,26.513525,39.265999,48.167051,50.089139,68.735633,21.220757,5.41,18.966713,106.449997,33.606441,1.81,8.817554,81.940002,39.439999,32.411311,19.549999,32.349998,103.480003,19.00812,7.82,6.16,3.75,109.989998,25.368352,8.65,23.17,32.389999,29.299999,13.87,23.108647,210.040171,21.299999,21.969999,46.206045,29.280001,114.120003
20150818,9.74,30.881352,30.021466,29.884222,35.009998,13.14,147.284995,2.51,8.55,14.38,7.09,24.120001,23.040001,26.244402,39.435893,47.817872,50.14879,68.230295,20.522956,5.24,17.779438,104.93,33.566669,1.74,8.542619,81.650002,38.799999,32.361708,18.860001,30.719999,103.860001,19.077638,7.7,5.93,3.78,110.480003,25.298494,8.62,22.9,31.15,29.219999,13.61,23.118625,209.400597,21.1,20.629999,45.230772,30.66,110.949997
20150819,9.74,30.344286,29.792749,29.645546,35.209999,12.57,145.869995,2.25,8.53,14.06,7.07,22.799999,22.68,25.626417,39.166058,47.458713,49.552256,67.96276,20.255308,5.39,17.363891,104.550003,33.258447,1.63,8.837193,79.169998,38.139999,32.153372,19.120001,30.92,102.870003,18.869085,7.74,5.97,3.74,109.730003,25.208677,8.33,22.65,30.48,28.98,13.55,22.350332,207.39194,20.74,20.24,45.290481,29.83,110.18
20150820,9.45,29.82711,28.539784,28.521781,34.66,12.09,143.350006,1.95,8.2,13.9,6.67,21.790001,22.280001,24.948629,38.666363,47.189345,48.249817,66.862917,19.490595,5.01,16.90877,102.190002,32.771251,1.62,8.630991,76.029999,35.990002,31.865667,18.34,28.5,99.970001,18.640671,7.57,5.84,3.64,107.5,24.889327,7.97,22.1,29.209999,27.98,13.26,21.601995,200.926243,20.360001,19.85,45.210868,29.25,102.610001
20150821,9.36,29.866894,27.784027,27.765974,34.02,12.21,142.089996,1.47,8.22,13.95,6.69,24.299999,21.67,24.918726,37.796896,47.428785,46.857902,65.297364,18.974416,4.83,16.275558,97.080002,32.741424,1.56,8.709544,73.690002,35.650002,31.329944,17.93,28.360001,97.129997,18.630739,7.47,6.58,3.54,105.07,24.360404,7.86,21.889999,29.9,27.219999,13.89,21.452328,197.058822,20.129999,20.07,43.718104,29.83,100.720001
20150824,9.26,28.384987,26.511172,26.701877,33.009998,12.25,138.580002,1.24,7.91,13.51,5.96,22.299999,20.4,24.230969,36.627612,45.632996,43.447705,62.869768,18.353088,4.31,17.116542,94.57,31.667609,1.5,8.562258,69.709999,33.599998,29.653325,17.91,27.190001,92.669998,18.263288,6.94,6.31,3.46,101.32,22.793594,7.25,20.940001,28.959999,26.16,13.36,20.943459,187.874933,19.52,18.92,41.309775,28.469999,93.940002
20150825,9.38,28.21591,26.580781,26.7516,34.02,11.87,137.639999,3.44,7.64,13.74,6.06,21.34,19.84,23.43357,36.157898,46.291452,42.652324,60.154823,19.156035,4.4,17.086862,93.879997,31.329556,1.48,8.719363,70.150002,34.139999,28.800136,18.25,27,92.139999,19.167018,7.19,6.47,3.25,99.720001,22.114975,7.1,20.719999,31.370001,26.18,12.94,19.726165,186.236025,19.68,19.26,43.240419,28.18,95.110001
20150826,9.6,28.991672,27.187376,27.338345,34.59,12.05,142.720001,2.89,7.73,13.96,6.53,21.6,20.129999,23.603018,37.397139,46.85014,43.726087,62.562602,20.775129,4.58,18.70947,97.290001,31.906234,1.59,8.778278,70.410004,36.380001,29.534276,18.610001,28.25,95.040001,19.564263,7.4,6.42,3.32,101.849998,22.633919,7.34,21.08,31.959999,27.290001,13,19.716187,189.234029,20.370001,19.73,42.832397,28.290001,95.720001
20150827,8.43,29.120967,27.644807,27.775919,35.150002,12.9,143.899994,2.88,7.85,13.57,6.69,21.76,20.73,24.071489,37.34717,47.049673,45.376503,63.920076,21.35059,4.7,18.660001,98.199997,31.886348,1.86,9.161223,74.300003,37.91,30.060078,18.59,28.549999,95.730003,19.445089,7.4,6.44,3.33,103.639999,22.544102,7.51,21.07,31.690001,27.93,13.09,20.314857,195.529841,20.879999,20.059999,44.991928,28.51,98.620003
20150828,8.91,29.280098,27.764138,27.925091,34.990002,13.48,144.210007,2.72,7.84,13.96,6.72,22.49,20.51,24.310709,37.856861,47.777964,45.75431,63.39492,22.472254,4.82,19.18,98.230003,31.737208,1.92,9.259414,74.610001,38.169998,29.841821,19.1,29.709999,95.849998,19.872127,7.6,6.77,3.39,102.709999,22.713756,7.76,21.379999,32.73,29.219999,14.02,20.813748,197.89826,21.15,20.610001,44.03656,28.709999,100
20150831,8.39,29.777382,27.237096,27.507408,34.970001,13.73,142.139999,2.41,7.73,14.14,6.64,23.610001,20.68,24.250904,37.627002,46.910001,45.028525,61.839278,22.199153,4.67,19.860001,95.900002,31.826691,1.95,9.347786,73.029999,36.630001,29.316017,19.620001,28.98,94.269997,20.289233,7.6,6.89,3.39,102.160004,22.364467,7.39,21.33,31.969999,28.629999,14.23,21.392462,194.740358,20.959999,20.059999,45.390001,28.74,99.639999
20150901,8.4,28.782814,26.451507,26.622318,33.91,12.84,138.5,2.63,7.62,13.86,6.36,22.120001,19.809999,23.473439,36.709999,47.07,43.318454,59.946744,21.370098,4.64,20.049999,92.779999,30.931847,1.76,8.817554,71.25,35.91,28.641403,19.290001,28.299999,92.290001,19.713229,7.28,6.65,3.31,99.720001,21.655911,7.09,20.790001,31.77,27.860001,13.83,20.235034,191.852282,20.43,19.58,43.560001,28.549999,98.029999
20150902,8.55,29.568522,26.799554,27.020111,34.959999,13,141.240005,2.72,7.75,13.99,6.47,25.030001,20.129999,23.622953,37.16,47.419998,43.984588,60.422354,21.984574,4.82,20.43,95.610001,30.991503,1.69,8.964841,73.459999,38.07,28.909264,19.360001,29.450001,94.43,19.524538,7.38,6.64,3.27,100.629997,21.705808,7.57,21.370001,32.560001,28.370001,13.9,19.88581,194.530507,20.690001,19.790001,43.709999,29.799999,100.510002
20150903,8.82,29.538686,26.72,27.040001,34.93,13.03,141.740005,2.78,7.75,13.96,6.52,25.299999,19.959999,23.393699,37.23,47.080002,43.885163,61.01687,21.80901,4.6,20.4,94.160004,30.076771,1.69,8.97466,72.870003,39.130001,28.958869,18.74,28.08,95.610001,19.484814,7.28,6.66,3.26,101.669998,22.104995,7.55,21.440001,31.860001,28.6,14,20.025499,195.819642,20.719999,18.93,43.779999,28.959999,101.150002
20150904,8.56,29.568522,26.469999,26.92,34.919998,12.72,139.839996,2.59,7.78,13.88,6.4,23.950001,19.690001,23.204318,38.02,47.099998,42.821341,59.22342,20.970201,4.76,20.450001,93.82,29.072555,1.65,9.063032,72.610001,39.459999,28.333856,18.639999,28.92,94.449997,19.623849,7.22,6.6,3.28,100.160004,22.174853,7.74,21.1,31.709999,28.1,13.81,19.536585,195.549817,20.43,19,43.299999,29.110001,101.260002
20150908,8.44,30.493471,27.049999,27.629999,35.57,13.3,143.429993,3.29,7.95,13.56,6.75,23.799999,19.860001,23.31396,39.540001,48.740002,43.785742,60.016104,19.292586,4.73,20.9,96.199997,29.569691,1.66,8.984479,74.18,41.790001,28.819976,17.360001,31.299999,97.120003,20.130335,7.36,6.57,3.3,101.970001,22.863451,8.04,21.719999,33.360001,28.870001,14.08,19.566519,201.645765,20.9,19.75,43.549999,29.48,106.519997
20150909,8.47,29.608305,26.48,26.99,34.82,12.9,140.860001,3,7.92,13.57,6.57,22.34,20,23.31396,39.18,48.43,42.980417,58.718082,19.156034,5.02,21.190001,94.169998,29.549805,1.6,9.004117,74.879997,40.23,28.234648,17.049999,31.09,95.519997,20.289233,7.26,6.32,3.29,100.730003,22.095015,7.65,21.42,32.59,28.690001,13.57,19.317074,199.687078,20.33,18.9,43.759998,30.860001,104.949997
20150910,8.5,29.956405,26.51,27.02,36.119999,12.79,140.779999,2.9,7.87,13.62,6.51,23.030001,19.879999,23.114611,38.130001,48.509998,42.871051,59.035159,18.444023,5.31,20,95.370003,29.380779,1.6,9.033574,74.900002,41.169998,28.323935,17.67,32.18,96.809998,20.031024,7.23,6.44,3.29,100.739998,22.085035,7.73,21.379999,32.93,29.059999,13.52,19.157429,190.023497,20.15,19.43,44.200001,33.220001,101.120003
20150911,8.41,30.145372,26.450001,26.9,36.130001,12.8,141.259995,2.9,7.86,13.77,6.58,22.5,20.139999,23.124579,38.27,48.73,43.159378,58.807259,18.326981,5.48,19.5,95.57,29.470264,1.61,9.102309,75.290001,41.689999,29.018393,17.77,33.619999,97.349998,19.802609,7.17,6.47,3.27,100.860001,26.735569,7.77,21.540001,33.07,29.15,13.81,18.987806,190.093458,20.23,19.93,43.860001,32.740002,103.169998
20150914,8.48,30.294556,26.32,26.67,36.299999,12.53,140.809998,2.9,7.92,13.86,6.51,23.190001,19.93,22.825553,38.75,48.52,42.920762,58.401009,18.73663,5.16,19.98,96.68,29.49015,1.52,9.043394,75.730003,42.330002,29.028314,17.6,34.130001,96.510002,19.852264,7.04,6.34,3.23,100.209999,27.114796,7.78,21.549999,32.380001,29.209999,13.58,18.658537,189.733697,20.27,19.82,42.77,31.99,106.199997
20150915,8.46,30.503417,26.57,26.879999,36.139999,12.67,143.600006,2.9,8.04,13.66,6.59,22.559999,20.32,23.393699,38.849998,49.02,43.55707,58.658633,18.853674,5.19,20.51,100.290001,29.728775,1.52,9.112127,76.300003,42.209999,29.375543,18.09,35.099998,98.239998,19.931713,7.1,6.08,3.3,101.300003,28.811343,7.8,21.889999,32.18,29.799999,13.76,19.297118,192.971547,20.52,19.93,42.66,31.969999,107.029999
20150916,8.57,30.145372,26.74,27.07,35.939999,12.92,144.199997,2.9,8.45,13.69,6.52,23.93,20.59,23.274091,38.959999,47.959999,43.606781,58.965796,18.824412,4.99,21.42,98.400002,29.81826,1.52,9.121947,75.57,42.66,29.683088,18.02,32.48,98.959999,20.120404,7.36,6.11,3.29,101.809998,29.470002,7.99,21.98,31.99,30.52,13.84,20.095343,194.280673,20.549999,19.59,41.689999,32.610001,109.519997
20150917,8.51,29.856948,26.780001,27.049999,36.849998,12.98,142.949997,2.9,8.53,13.67,6.64,23.65,20.52,23.822302,39.150002,48.849998,43.984588,59.312597,19.185296,5.18,21.33,104.080002,29.718832,1.49,8.964841,76.449997,43.16,30.089842,18.18,34.98,98.529999,20.060818,7.36,6.38,3.09,101.550003,29.889999,8.58,22.040001,32.549999,30.969999,13.98,19.536585,194.880265,20.57,20.940001,42.98,33.91,113.029999
20150918,8.85,29.578468,26.309999,26.43,37.560001,12.49,139.619995,2.9,8.35,13.97,6.66,23.780001,19.950001,23.104643,38.779999,48.220001,43.079842,60.660161,18.863428,5.26,21.139999,104.18,29.370838,1.44,9.151404,75.660004,43.330002,30.198971,19,35.880001,97.529999,19.613918,7.24,6.28,3.1,99.919998,30.219999,8.69,21.879999,32.18,31.1,13.27,18.728382,191.222711,20.27,21.129999,43.869999,33.380001,115.68
20150921,8.5,30.10559,26.450001,26.6,39.450001,12.21,140.039993,2.9,8.37,13.86,6.73,23.549999,20.09,22.815585,38.119999,47.380001,43.050013,58.846894,17.956344,5.16,21.83,103.019997,29.241581,1.46,9.465616,75.010002,39.09,30.387465,18.75,33.57,98.43,20.26937,7.41,6.15,3.02,101.68,30.280001,8.71,22.049999,30.799999,31.52,13.09,18.73836,193.391266,20.440001,20.02,43.16,33.540001,114.279999
20150922,8.52,29.578468,26.35,26.58,38.509998,12.36,138.020004,2.9,8.15,13.89,6.57,23.15,19.75,21.778967,37.720001,46.939999,42.234747,57.211985,17.107784,4.84,21.809999,102.720001,28.754388,1.43,9.131766,74.209999,38.119999,29.921188,17.98,32.450001,97.669998,20.35875,7.22,6.2,2.86,100.980003,29.68,8.5,21.82,29.99,31.41,12.79,18.538803,187.9149,20.23,19.200001,42,34.09,110.550003
